customer_id,subscription_duration,revenue,profit,ltv,total_transactions,is_returning_customer,age,year,month,transaction_type_REDUCTION,transaction_type_UPGRADE,transaction_type_initial,subscription_type_MAX,subscription_type_PRO,customer_gender_Male,customer_gender_Other,customer_country_Finland,customer_country_Norway,customer_country_Sweden,referral_type_Display,referral_type_Google Ads,referral_type_Organic Search,referral_type_Paid Search,referral_type_TV,referral_type_Unknown,referral_type_facebook,product_prd_2,churn_status_True
C8283,522.0,43,12.9,152.0,2,True,49,2021,8,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
C9193,844.5,109,32.7,249.0,3,True,21,2021,8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
C10237,844.5,109,32.7,174.0,2,True,60,2021,8,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
C5060,844.5,75,22.5,174.0,2,True,29,2021,8,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
C6841,844.5,75,22.5,194.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
C8605,844.5,109,32.7,162.0,2,True,60,2021,8,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
C9570,844.5,109,32.7,109.0,1,False,39,2021,8,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C5476,4.0,43,12.9,96.0,2,True,29,2021,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
C6744,844.5,43,12.9,118.0,2,True,39,2021,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
C8302,844.5,75,22.5,118.0,2,True,49,2021,8,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
C5477,844.5,75,22.5,128.0,2,True,60,2021,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C6746,844.5,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
C6038,844.5,75,22.5,184.0,2,True,49,2021,8,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
C8845,344.0,43,12.9,108.0,2,True,21,2021,8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
C4456,1068.0,75,22.5,183.0,3,True,39,2021,8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
C8847,284.0,109,32.7,174.0,2,True,29,2021,8,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
C3341,844.5,75,22.5,279.0,3,True,39,2021,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C3100,377.0,75,22.5,128.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True
C6749,411.0,43,12.9,195.0,3,True,29,2021,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
C6041,1668.0,75,22.5,184.0,2,True,21,2021,8,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True
C6042,844.5,109,32.7,174.0,2,True,39,2021,8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C7872,844.5,43,12.9,171.0,3,True,39,2021,8,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
C6750,844.5,109,32.7,174.0,2,True,29,2021,8,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
C7294,844.5,43,12.9,298.0,4,True,39,2021,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C5540,844.5,109,32.7,184.0,2,True,21,2021,8,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C9991,682.0,43,12.9,43.0,1,False,39,2021,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
C6131,844.5,109,32.7,162.0,2,True,29,2021,8,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C6826,844.5,109,32.7,142.0,2,True,39,2021,8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
C7287,844.5,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
C5019,1506.0,75,22.5,194.0,2,True,49,2021,8,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
C8626,844.5,43,12.9,108.0,2,True,49,2021,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
C8603,597.0,109,32.7,109.0,1,False,60,2021,8,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
C8291,844.5,75,22.5,174.0,2,True,39,2021,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
C7582,844.5,109,32.7,142.0,2,True,21,2021,8,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
C2843,844.5,43,12.9,128.0,2,True,39,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
C8604,844.5,75,22.5,174.0,2,True,21,2021,8,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C8290,844.5,43,12.9,108.0,2,True,49,2021,8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C7949,844.5,75,22.5,174.0,2,True,29,2021,8,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
C7597,918.0,75,22.5,118.0,2,True,39,2021,8,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True
C2658,844.5,109,32.7,218.0,2,True,39,2021,8,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
C3154,844.5,109,32.7,109.0,1,False,21,2021,8,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C9344,844.5,43,12.9,142.0,2,True,21,2021,8,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
C2963,844.5,43,12.9,152.0,2,True,21,2021,8,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
C6389,844.5,109,32.7,162.0,2,True,49,2021,8,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C5229,844.5,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
C8720,224.0,75,22.5,128.0,2,True,21,2021,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C8111,913.0,109,32.7,251.0,3,True,21,2021,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
C2964,1234.0,109,32.7,184.0,2,True,29,2021,8,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
C6381,844.5,75,22.5,140.0,2,True,49,2021,8,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C5316,844.5,43,12.9,171.0,3,True,49,2021,8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
C6398,844.5,75,22.5,140.0,2,True,21,2021,8,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
C8053,844.5,109,32.7,298.0,4,True,29,2021,8,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C4189,1398.0,75,22.5,298.0,4,True,60,2021,8,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
C4187,550.0,75,22.5,203.0,3,True,49,2021,8,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True
C6518,874.0,43,12.9,181.0,3,True,39,2021,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
C4072,844.5,43,12.9,96.0,2,True,49,2021,8,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C4184,733.0,109,32.7,174.0,2,True,21,2021,8,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
C8054,785.0,75,22.5,215.0,3,True,39,2021,8,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True
C4067,844.5,43,12.9,86.0,2,True,21,2021,8,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
C9431,1313.0,75,22.5,75.0,1,False,29,2021,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True
C3156,844.5,109,32.7,293.0,3,True,49,2021,8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C7439,844.5,75,22.5,269.0,3,True,60,2021,8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C6554,1522.0,75,22.5,118.0,2,True,49,2021,8,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
C8134,844.5,75,22.5,173.0,3,True,60,2021,8,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
C4238,1449.0,75,22.5,140.0,2,True,49,2021,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
C9324,601.0,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
C3186,844.5,109,32.7,174.0,2,True,39,2021,8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C6549,1289.0,109,32.7,174.0,2,True,49,2021,8,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
C9453,844.5,43,12.9,128.0,2,True,60,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
C6542,844.5,109,32.7,109.0,1,False,49,2021,8,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C10262,844.5,43,12.9,161.0,3,True,21,2021,8,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C7421,1520.0,109,32.7,283.0,3,True,29,2021,8,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
C6365,472.0,43,12.9,152.0,2,True,39,2021,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
C8710,514.0,43,12.9,128.0,2,True,29,2021,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
C3171,821.0,75,22.5,184.0,2,True,49,2021,8,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True
C3163,1776.0,75,22.5,194.0,2,True,29,2021,8,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True
C2626,161.0,75,22.5,279.0,3,True,29,2021,8,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True
C3160,844.5,75,22.5,194.0,2,True,49,2021,8,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
C6374,930.0,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
C4052,844.5,43,12.9,128.0,2,True,39,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
C6377,844.5,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
C9355,844.5,75,22.5,171.0,3,True,29,2021,8,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
C4243,844.5,43,12.9,162.0,2,True,21,2021,8,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C7494,844.5,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
C9416,844.5,109,32.7,142.0,2,True,29,2021,8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
C10271,844.5,75,22.5,194.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
C6491,844.5,43,12.9,76.0,2,True,21,2021,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
C2981,844.5,109,32.7,293.0,3,True,49,2021,8,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
C9387,1548.0,43,12.9,43.0,1,False,60,2021,8,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C4101,844.5,109,32.7,152.0,2,True,21,2021,8,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C3131,656.0,109,32.7,174.0,2,True,21,2021,8,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C5289,1363.0,43,12.9,162.0,2,True,21,2021,8,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
C7488,844.5,75,22.5,194.0,2,True,49,2021,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C10171,1241.0,43,12.9,76.0,2,True,21,2021,8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
C10068,896.0,43,12.9,86.0,2,True,39,2021,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
C5264,88.0,75,22.5,278.0,4,True,39,2021,8,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
C8743,844.5,43,12.9,86.0,2,True,60,2021,8,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C5267,844.5,75,22.5,194.0,2,True,49,2021,8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C8077,965.0,75,22.5,128.0,2,True,60,2021,8,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True
C4113,844.5,43,12.9,195.0,3,True,60,2021,8,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
C6459,844.5,43,12.9,43.0,1,False,49,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
C8741,1601.0,43,12.9,96.0,2,True,60,2021,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C4128,816.0,75,22.5,249.0,3,True,29,2021,8,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
C4136,1418.0,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
C6441,844.5,109,32.7,109.0,1,False,49,2021,8,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
C8088,844.5,43,12.9,128.0,2,True,60,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
C8063,369.0,43,12.9,142.0,2,True,21,2021,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
C5311,844.5,43,12.9,43.0,1,False,39,2021,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C6411,844.5,43,12.9,108.0,2,True,60,2021,8,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
C4177,844.5,75,22.5,173.0,3,True,29,2021,8,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
C4085,844.5,75,22.5,160.0,2,True,60,2021,8,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
C4176,623.0,109,32.7,152.0,2,True,21,2021,8,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
C8058,844.5,109,32.7,174.0,2,True,60,2021,8,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
C4174,47.0,109,32.7,205.0,3,True,49,2021,8,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
C8093,553.0,109,32.7,298.0,5,True,21,2021,8,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
C2792,209.0,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C10062,844.5,43,12.9,43.0,1,False,49,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
C6426,545.0,109,32.7,293.0,3,True,49,2021,8,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C2969,817.0,43,12.9,76.0,2,True,21,2021,8,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
C9367,1538.0,75,22.5,203.0,3,True,39,2021,8,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True
C6500,422.0,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
C2612,1635.0,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
C6498,844.5,43,12.9,118.0,2,True,60,2021,8,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
C10268,844.5,109,32.7,174.0,2,True,60,2021,8,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
C9369,844.5,109,32.7,109.0,1,False,39,2021,8,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
C2451,844.5,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
C6513,64.0,109,32.7,184.0,2,True,29,2021,8,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
C9529,397.0,43,12.9,108.0,2,True,60,2021,8,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C8777,651.0,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
C9458,342.0,75,22.5,128.0,2,True,39,2021,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C3241,53.0,43,12.9,175.0,3,True,39,2021,8,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
C2822,844.5,75,22.5,184.0,2,True,49,2021,8,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C9510,1620.0,75,22.5,174.0,2,True,60,2021,8,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
C6652,489.0,75,22.5,279.0,3,True,39,2021,8,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True
C6647,844.5,75,22.5,108.0,2,True,21,2021,8,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
C3944,896.0,43,12.9,142.0,2,True,29,2021,8,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
C4346,844.5,75,22.5,174.0,2,True,21,2021,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C8194,1551.0,109,32.7,194.0,2,True,39,2021,8,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
C7356,551.0,75,22.5,128.0,2,True,49,2021,8,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True
C6241,844.5,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C5140,692.0,109,32.7,298.0,4,True,29,2021,8,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True
C3235,1149.0,75,22.5,194.0,2,True,60,2021,8,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
C6018,844.5,75,22.5,194.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C6245,844.5,75,22.5,140.0,2,True,39,2021,8,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
C9269,844.5,75,22.5,150.0,2,True,49,2021,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C3228,844.5,109,32.7,218.0,2,True,39,2021,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C4338,844.5,109,32.7,184.0,2,True,49,2021,8,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
C4333,844.5,43,12.9,142.0,2,True,21,2021,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C7538,619.0,43,12.9,118.0,2,True,60,2021,8,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
C5419,844.5,109,32.7,184.0,2,True,21,2021,8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C4365,844.5,43,12.9,86.0,2,True,29,2021,8,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
C10048,844.5,43,12.9,142.0,2,True,60,2021,8,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
C8215,844.5,75,22.5,128.0,2,True,39,2021,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
C7337,844.5,109,32.7,109.0,1,False,21,2021,8,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
C4395,73.0,75,22.5,236.0,4,True,39,2021,8,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True
C9242,1428.0,75,22.5,171.0,3,True,39,2021,8,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True
C8651,844.5,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
C5122,844.5,75,22.5,118.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
C7551,1417.0,109,32.7,283.0,3,True,21,2021,8,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
C3911,844.5,75,22.5,249.0,3,True,39,2021,8,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
C6680,844.5,43,12.9,118.0,2,True,60,2021,8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
C2468,844.5,43,12.9,205.0,3,True,39,2021,8,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C2824,844.5,43,12.9,86.0,2,True,49,2021,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
C7960,822.0,75,22.5,128.0,2,True,29,2021,8,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True
C8210,1167.0,43,12.9,128.0,2,True,39,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
C9519,624.0,75,22.5,128.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
C6217,844.5,75,22.5,160.0,2,True,39,2021,8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C5426,844.5,43,12.9,162.0,2,True,21,2021,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C3245,844.5,109,32.7,298.0,3,True,21,2021,8,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C3243,580.0,75,22.5,184.0,2,True,29,2021,8,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True
C2651,844.5,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
C3951,844.5,75,22.5,298.0,3,True,29,2021,8,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
C4246,1180.0,109,32.7,293.0,3,True,29,2021,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
C7371,844.5,109,32.7,152.0,2,True,29,2021,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
C5404,118.0,43,12.9,152.0,2,True,49,2021,8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
C4293,386.0,109,32.7,109.0,1,False,29,2021,8,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
C6598,844.5,43,12.9,162.0,2,True,49,2021,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
C9474,844.5,109,32.7,184.0,2,True,39,2021,8,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
C5179,844.5,75,22.5,108.0,2,True,39,2021,8,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
C5374,1589.0,75,22.5,128.0,2,True,29,2021,8,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
C6592,546.0,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C3998,844.5,43,12.9,151.0,3,True,60,2021,8,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False
C8689,844.5,43,12.9,108.0,2,True,39,2021,8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
C6296,844.5,43,12.9,43.0,1,False,49,2021,8,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C4004,479.0,109,32.7,269.0,3,True,39,2021,8,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
C10161,844.5,75,22.5,194.0,2,True,39,2021,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
C5189,862.0,43,12.9,128.0,2,True,49,2021,8,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
C5357,1170.0,75,22.5,194.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
C4265,1690.0,43,12.9,171.0,3,True,29,2021,8,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
C8022,655.0,43,12.9,128.0,2,True,49,2021,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
C6573,844.5,43,12.9,128.0,2,True,21,2021,8,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
C9928,500.0,75,22.5,298.0,4,True,29,2021,8,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
C6336,599.0,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
C6317,1683.0,75,22.5,194.0,2,True,21,2021,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
C6601,1310.0,43,12.9,43.0,1,False,60,2021,8,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
C2950,844.5,75,22.5,75.0,1,False,60,2021,8,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
C7390,1328.0,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
C9494,1637.0,75,22.5,128.0,2,True,39,2021,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
C3960,94.0,43,12.9,96.0,2,True,21,2021,8,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
C4325,844.5,75,22.5,118.0,2,True,21,2021,8,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
C6631,66.0,43,12.9,43.0,1,False,29,2021,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
C2646,844.5,109,32.7,184.0,2,True,49,2021,8,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
C2781,1025.0,43,12.9,86.0,2,True,49,2021,8,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
C5397,133.0,43,12.9,43.0,1,False,21,2021,8,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
C7377,464.0,109,32.7,195.0,3,True,29,2021,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
