customer_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type,product,signup_date_time,cancel_date_time,transaction_year,transaction_month,subscription_duration,revenue,profit,customer_region,ltv,total_transactions,is_returning_customer,churn_status,avg_subscription_duration
C7300,initial,2021-06-01,BASIC,43,Male,18-24,Denmark,Google Ads,prd_1,2017-04-25 12:39:41,,2021,6,,43,12.9,Denmark,213,3,True,False,
C7300,UPGRADE,2022-04-01,PRO,85,Male,18-24,Denmark,Google Ads,prd_1,2017-04-25 12:39:41,,2022,4,,85,25.5,Denmark,213,3,True,False,
C7300,CHURN,2022-09-01,PRO,85,Male,18-24,Denmark,Google Ads,prd_1,2017-04-25 12:39:41,,2022,9,,85,25.5,Denmark,213,3,True,False,
C7301,initial,2022-11-01,PRO,85,Male,35-44,Finland,Display,prd_1,2017-04-25 12:49:39,,2022,11,,85,25.5,Finland,85,1,False,False,
C7302,initial,2020-04-01,PRO,65,Male,25-34,Sweden,Google Ads,prd_2,2017-04-25 12:50:03,,2020,4,,65,19.5,Sweden,161,3,True,False,
C7302,REDUCTION,2021-11-01,BASIC,43,Male,25-34,Sweden,Google Ads,prd_2,2017-04-25 12:50:03,,2021,11,,43,12.9,Sweden,161,3,True,False,
C7302,CHURN,2022-04-01,BASIC,53,Male,25-34,Sweden,Google Ads,prd_2,2017-04-25 12:50:03,,2022,4,,53,15.899999999999999,Sweden,161,3,True,False,
C7303,initial,2022-05-01,PRO,85,Male,25-34,Finland,Bing,prd_1,2017-04-25 12:50:40,2021-11-13 14:07:01,2022,5,1663.0,85,25.5,Finland,138,2,True,True,1663.0
C7303,REDUCTION,2022-11-01,BASIC,53,Male,25-34,Finland,Bing,prd_1,2017-04-25 12:50:40,2021-11-13 14:07:01,2022,11,1663.0,53,15.899999999999999,Finland,138,2,True,True,1663.0
C7304,initial,2022-06-01,PRO,85,Male,35-44,Denmark,Organic Search,prd_1,2017-04-25 12:53:43,,2022,6,,85,25.5,Denmark,85,1,False,False,
C7305,initial,2021-01-01,BASIC,43,Male,35-44,Finland,Unknown,prd_2,2017-04-25 12:58:47,2020-10-07 11:02:26,2021,1,1260.0,43,12.9,Finland,86,2,True,True,1260.0
C7305,CHURN,2021-09-01,BASIC,43,Male,35-44,Finland,Unknown,prd_2,2017-04-25 12:58:47,2020-10-07 11:02:26,2021,9,1260.0,43,12.9,Finland,86,2,True,True,1260.0
C7306,initial,2020-08-01,MAX,99,Other,18-24,Denmark,Paid Search,prd_2,2017-04-25 13:13:11,2017-06-18 16:50:32,2020,8,54.0,99,29.7,Denmark,152,2,True,True,54.0
C7306,REDUCTION,2022-03-01,BASIC,53,Other,18-24,Denmark,Paid Search,prd_2,2017-04-25 13:13:11,2017-06-18 16:50:32,2022,3,54.0,53,15.899999999999999,Denmark,152,2,True,True,54.0
C7307,initial,2021-02-01,BASIC,43,Male,18-24,Sweden,Google Ads,prd_1,2017-04-25 13:18:14,,2021,2,,43,12.9,Sweden,128,2,True,False,
C7307,UPGRADE,2022-04-01,PRO,85,Male,18-24,Sweden,Google Ads,prd_1,2017-04-25 13:18:14,,2022,4,,85,25.5,Sweden,128,2,True,False,
C7308,initial,2021-02-01,MAX,109,Other,35-44,Norway,Google Ads,prd_1,2017-04-25 13:21:44,,2021,2,,109,32.699999999999996,Norway,194,2,True,False,
C7308,REDUCTION,2022-07-01,PRO,85,Other,35-44,Norway,Google Ads,prd_1,2017-04-25 13:21:44,,2022,7,,85,25.5,Norway,194,2,True,False,
C7309,initial,2022-11-01,BASIC,53,Male,35-44,Norway,Paid Search,prd_1,2017-04-25 13:22:20,2021-11-29 15:51:11,2022,11,1679.0,53,15.899999999999999,Norway,53,1,False,True,1679.0
C7310,initial,2020-03-01,PRO,65,Male,18-24,Sweden,Organic Search,prd_2,2017-04-25 13:29:09,2021-02-04 16:12:48,2020,3,1381.0,65,19.5,Sweden,184,2,True,True,1381.0
C7310,UPGRADE,2022-11-01,MAX,119,Male,18-24,Sweden,Organic Search,prd_2,2017-04-25 13:29:09,2021-02-04 16:12:48,2022,11,1381.0,119,35.699999999999996,Sweden,184,2,True,True,1381.0
C7311,initial,2021-07-01,BASIC,43,Female,55-65,Finland,facebook,prd_1,2017-04-25 13:42:47,2018-05-07 17:43:07,2021,7,377.0,43,12.9,Finland,86,2,True,True,377.0
C7311,CHURN,2021-12-01,BASIC,43,Female,55-65,Finland,facebook,prd_1,2017-04-25 13:42:47,2018-05-07 17:43:07,2021,12,377.0,43,12.9,Finland,86,2,True,True,377.0
C7312,initial,2021-04-01,MAX,109,Male,55-65,Sweden,Google Ads,prd_1,2017-04-25 13:43:49,2018-04-28 15:10:54,2021,4,368.0,109,32.699999999999996,Sweden,184,2,True,True,368.0
C7312,REDUCTION,2021-05-01,PRO,75,Male,55-65,Sweden,Google Ads,prd_1,2017-04-25 13:43:49,2018-04-28 15:10:54,2021,5,368.0,75,22.5,Sweden,184,2,True,True,368.0
C7313,initial,2020-09-01,BASIC,33,Female,45-54,Sweden,Paid Search,prd_1,2017-04-25 14:14:41,,2020,9,,33,9.9,Sweden,33,1,False,False,
C7314,initial,2021-04-01,BASIC,43,Male,25-34,Finland,Google Ads,prd_1,2017-04-25 14:23:17,,2021,4,,43,12.9,Finland,86,2,True,False,
C7314,CHURN,2021-12-01,BASIC,43,Male,25-34,Finland,Google Ads,prd_1,2017-04-25 14:23:17,,2021,12,,43,12.9,Finland,86,2,True,False,
C7315,initial,2020-09-01,PRO,65,Female,18-24,Norway,facebook,prd_1,2017-04-25 14:24:39,,2020,9,,65,19.5,Norway,184,2,True,False,
C7315,UPGRADE,2022-01-01,MAX,119,Female,18-24,Norway,facebook,prd_1,2017-04-25 14:24:39,,2022,1,,119,35.699999999999996,Norway,184,2,True,False,
C7316,initial,2022-01-01,BASIC,53,Male,45-54,Denmark,facebook,prd_1,2017-04-25 14:31:49,,2022,1,,53,15.899999999999999,Denmark,53,1,False,False,
C7317,initial,2020-08-01,PRO,65,Male,55-65,Sweden,Organic Search,prd_1,2017-04-25 14:36:38,2020-04-24 14:15:34,2020,8,1094.0,65,19.5,Sweden,184,2,True,True,1094.0
C7317,UPGRADE,2022-05-01,MAX,119,Male,55-65,Sweden,Organic Search,prd_1,2017-04-25 14:36:38,2020-04-24 14:15:34,2022,5,1094.0,119,35.699999999999996,Sweden,184,2,True,True,1094.0
C7318,initial,2020-05-01,MAX,99,Other,55-65,Sweden,facebook,prd_1,2017-04-25 14:48:04,,2020,5,,99,29.7,Sweden,132,2,True,False,
C7318,REDUCTION,2020-11-01,BASIC,33,Other,55-65,Sweden,facebook,prd_1,2017-04-25 14:48:04,,2020,11,,33,9.9,Sweden,132,2,True,False,
C7319,initial,2021-12-01,BASIC,43,Female,18-24,Denmark,Google Ads,prd_1,2017-04-25 14:56:46,,2021,12,,43,12.9,Denmark,96,2,True,False,
C7319,CHURN,2022-08-01,BASIC,53,Female,18-24,Denmark,Google Ads,prd_1,2017-04-25 14:56:46,,2022,8,,53,15.899999999999999,Denmark,96,2,True,False,
C7320,initial,2022-03-01,PRO,85,Female,18-24,Sweden,Google Ads,prd_1,2017-04-25 15:02:46,2017-09-09 15:40:16,2022,3,137.0,85,25.5,Sweden,85,1,False,True,137.0
C7321,initial,2020-08-01,PRO,65,Other,25-34,Sweden,facebook,prd_1,2017-04-25 15:05:03,,2020,8,,65,19.5,Sweden,174,2,True,False,
C7321,UPGRADE,2021-12-01,MAX,109,Other,25-34,Sweden,facebook,prd_1,2017-04-25 15:05:03,,2021,12,,109,32.699999999999996,Sweden,174,2,True,False,
C7322,initial,2020-05-01,BASIC,33,Male,45-54,Finland,facebook,prd_1,2017-04-25 15:05:41,,2020,5,,33,9.9,Finland,118,2,True,False,
C7322,UPGRADE,2022-06-01,PRO,85,Male,45-54,Finland,facebook,prd_1,2017-04-25 15:05:41,,2022,6,,85,25.5,Finland,118,2,True,False,
C7323,initial,2022-01-01,MAX,119,Female,25-34,Sweden,Organic Search,prd_2,2017-04-25 16:15:53,2018-09-17 13:43:26,2022,1,509.0,119,35.699999999999996,Sweden,172,2,True,True,509.0
C7323,REDUCTION,2022-11-01,BASIC,53,Female,25-34,Sweden,Organic Search,prd_2,2017-04-25 16:15:53,2018-09-17 13:43:26,2022,11,509.0,53,15.899999999999999,Sweden,172,2,True,True,509.0
C7324,initial,2021-12-01,BASIC,43,Female,55-65,Denmark,facebook,prd_1,2017-04-25 17:29:10,,2021,12,,43,12.9,Denmark,43,1,False,False,
C7325,initial,2021-01-01,MAX,109,Other,45-54,Norway,Google Ads,prd_1,2017-04-26 09:30:43,2019-02-17 15:14:27,2021,1,662.0,109,32.699999999999996,Norway,152,2,True,True,662.0
C7325,REDUCTION,2021-07-01,BASIC,43,Other,45-54,Norway,Google Ads,prd_1,2017-04-26 09:30:43,2019-02-17 15:14:27,2021,7,662.0,43,12.9,Norway,152,2,True,True,662.0
C7326,initial,2020-03-01,MAX,99,Other,55-65,Norway,facebook,prd_1,2017-04-26 09:39:55,,2020,3,,99,29.7,Norway,142,2,True,False,
C7326,REDUCTION,2021-01-01,BASIC,43,Other,55-65,Norway,facebook,prd_1,2017-04-26 09:39:55,,2021,1,,43,12.9,Norway,142,2,True,False,
C7327,initial,2020-02-01,PRO,65,Female,35-44,Sweden,Unknown,prd_1,2017-04-26 09:46:11,,2020,2,,65,19.5,Sweden,108,2,True,False,
C7327,REDUCTION,2021-09-01,BASIC,43,Female,35-44,Sweden,Unknown,prd_1,2017-04-26 09:46:11,,2021,9,,43,12.9,Sweden,108,2,True,False,
C7328,initial,2021-01-01,PRO,75,Female,35-44,Sweden,Google Ads,prd_1,2017-04-26 09:52:22,2019-04-27 14:11:54,2021,1,731.0,75,22.5,Sweden,184,2,True,True,731.0
C7328,UPGRADE,2021-11-01,MAX,109,Female,35-44,Sweden,Google Ads,prd_1,2017-04-26 09:52:22,2019-04-27 14:11:54,2021,11,731.0,109,32.699999999999996,Sweden,184,2,True,True,731.0
C7329,initial,2022-01-01,PRO,85,Male,18-24,Norway,Organic Search,prd_1,2017-04-26 10:02:50,2018-01-09 17:30:16,2022,1,258.0,85,25.5,Norway,85,1,False,True,258.0
C7330,initial,2022-10-01,BASIC,53,Female,25-34,Sweden,Unknown,prd_1,2017-04-26 10:11:15,,2022,10,,53,15.899999999999999,Sweden,53,1,False,False,
C7331,initial,2020-04-01,BASIC,33,Male,35-44,Sweden,facebook,prd_1,2017-04-26 10:18:14,2021-05-01 15:06:38,2020,4,1466.0,33,9.9,Sweden,152,2,True,True,1466.0
C7331,UPGRADE,2022-08-01,MAX,119,Male,35-44,Sweden,facebook,prd_1,2017-04-26 10:18:14,2021-05-01 15:06:38,2022,8,1466.0,119,35.699999999999996,Sweden,152,2,True,True,1466.0
C7332,initial,2022-01-01,PRO,85,Male,35-44,Finland,Google Ads,prd_1,2017-04-26 10:37:38,,2022,1,,85,25.5,Finland,85,1,False,False,
C7333,initial,2020-03-01,BASIC,33,Female,55-65,Denmark,Google Ads,prd_1,2017-04-26 10:38:05,,2020,3,,33,9.9,Denmark,76,2,True,False,
C7333,CHURN,2021-03-01,BASIC,43,Female,55-65,Denmark,Google Ads,prd_1,2017-04-26 10:38:05,,2021,3,,43,12.9,Denmark,76,2,True,False,
C7334,initial,2021-10-01,MAX,109,Other,18-24,Finland,Google Ads,prd_1,2017-04-26 10:51:11,2017-08-28 11:25:20,2021,10,124.0,109,32.699999999999996,Finland,184,2,True,True,124.0
C7334,REDUCTION,2021-11-01,PRO,75,Other,18-24,Finland,Google Ads,prd_1,2017-04-26 10:51:11,2017-08-28 11:25:20,2021,11,124.0,75,22.5,Finland,184,2,True,True,124.0
C7335,initial,2021-03-01,BASIC,43,Male,18-24,Sweden,Google Ads,prd_1,2017-04-26 10:55:53,,2021,3,,43,12.9,Sweden,43,1,False,False,
C7336,initial,2021-12-01,PRO,75,Male,25-34,Sweden,facebook,prd_2,2017-04-26 10:55:57,2019-12-11 17:32:40,2021,12,959.0,75,22.5,Sweden,194,2,True,True,959.0
C7336,UPGRADE,2022-09-01,MAX,119,Male,25-34,Sweden,facebook,prd_2,2017-04-26 10:55:57,2019-12-11 17:32:40,2022,9,959.0,119,35.699999999999996,Sweden,194,2,True,True,959.0
C7337,initial,2021-08-01,MAX,109,Male,18-24,Sweden,Unknown,prd_1,2017-04-26 10:56:35,,2021,8,,109,32.699999999999996,Sweden,109,1,False,False,
C7338,initial,2022-10-01,PRO,85,Male,18-24,Sweden,Google Ads,prd_1,2017-04-26 10:57:31,2021-10-13 13:32:47,2022,10,1631.0,85,25.5,Sweden,85,1,False,True,1631.0
C7339,initial,2021-04-01,MAX,109,Female,18-24,Sweden,Organic Search,prd_2,2017-04-26 10:59:28,2020-02-07 13:40:53,2021,4,1017.0,109,32.699999999999996,Sweden,162,2,True,True,1017.0
C7339,REDUCTION,2022-11-01,BASIC,53,Female,18-24,Sweden,Organic Search,prd_2,2017-04-26 10:59:28,2020-02-07 13:40:53,2022,11,1017.0,53,15.899999999999999,Sweden,162,2,True,True,1017.0
C7340,initial,2021-01-01,PRO,75,Female,18-24,Denmark,Google Ads,prd_1,2017-04-26 11:13:24,2020-07-20 10:50:19,2021,1,1180.0,75,22.5,Denmark,128,2,True,True,1180.0
C7340,REDUCTION,2022-06-01,BASIC,53,Female,18-24,Denmark,Google Ads,prd_1,2017-04-26 11:13:24,2020-07-20 10:50:19,2022,6,1180.0,53,15.899999999999999,Denmark,128,2,True,True,1180.0
C7341,initial,2022-07-01,MAX,119,Female,55-65,Sweden,Google Ads,prd_2,2017-04-26 11:17:33,,2022,7,,119,35.699999999999996,Sweden,172,2,True,False,
C7341,REDUCTION,2022-10-01,BASIC,53,Female,55-65,Sweden,Google Ads,prd_2,2017-04-26 11:17:33,,2022,10,,53,15.899999999999999,Sweden,172,2,True,False,
C7342,initial,2020-03-01,MAX,99,Male,25-34,Sweden,Organic Search,prd_2,2017-04-26 11:19:40,,2020,3,,99,29.7,Sweden,174,2,True,False,
C7342,REDUCTION,2021-01-01,PRO,75,Male,25-34,Sweden,Organic Search,prd_2,2017-04-26 11:19:40,,2021,1,,75,22.5,Sweden,174,2,True,False,
C7343,initial,2020-06-01,BASIC,33,Male,55-65,Finland,Google Ads,prd_1,2017-04-26 11:20:05,,2020,6,,33,9.9,Finland,173,3,True,False,
C7343,UPGRADE,2020-09-01,PRO,65,Male,55-65,Finland,Google Ads,prd_1,2017-04-26 11:20:05,,2020,9,,65,19.5,Finland,173,3,True,False,
C7343,CHURN,2021-04-01,PRO,75,Male,55-65,Finland,Google Ads,prd_1,2017-04-26 11:20:05,,2021,4,,75,22.5,Finland,173,3,True,False,
C7344,initial,2021-01-01,PRO,75,Male,25-34,Norway,Google Ads,prd_1,2017-04-26 11:30:18,,2021,1,,75,22.5,Norway,128,2,True,False,
C7344,REDUCTION,2022-06-01,BASIC,53,Male,25-34,Norway,Google Ads,prd_1,2017-04-26 11:30:18,,2022,6,,53,15.899999999999999,Norway,128,2,True,False,
C7345,initial,2020-01-01,BASIC,33,Female,45-54,Finland,TV,prd_1,2017-04-26 11:45:50,,2020,1,,33,9.9,Finland,108,2,True,False,
C7345,UPGRADE,2021-12-01,PRO,75,Female,45-54,Finland,TV,prd_1,2017-04-26 11:45:50,,2021,12,,75,22.5,Finland,108,2,True,False,
C7346,initial,2021-01-01,PRO,75,Male,18-24,Finland,Display,prd_1,2017-04-26 11:48:07,,2021,1,,75,22.5,Finland,184,2,True,False,
C7346,UPGRADE,2021-12-01,MAX,109,Male,18-24,Finland,Display,prd_1,2017-04-26 11:48:07,,2021,12,,109,32.699999999999996,Finland,184,2,True,False,
C7347,initial,2022-04-01,PRO,85,Female,35-44,Denmark,Paid Search,prd_2,2017-04-26 11:58:40,2019-12-15 11:39:01,2022,4,962.0,85,25.5,Denmark,85,1,False,True,962.0
C7348,initial,2020-04-01,BASIC,33,Female,45-54,Denmark,Google Ads,prd_1,2017-04-26 12:03:12,2021-06-14 14:56:26,2020,4,1510.0,33,9.9,Denmark,99,3,True,True,1510.0
C7348,CHURN,2020-07-01,BASIC,33,Female,45-54,Denmark,Google Ads,prd_1,2017-04-26 12:03:12,2021-06-14 14:56:26,2020,7,1510.0,33,9.9,Denmark,99,3,True,True,1510.0
C7348,CHURN,2020-09-01,BASIC,33,Female,45-54,Denmark,Google Ads,prd_1,2017-04-26 12:03:12,2021-06-14 14:56:26,2020,9,1510.0,33,9.9,Denmark,99,3,True,True,1510.0
C7349,initial,2021-09-01,BASIC,43,Female,25-34,Norway,Organic Search,prd_2,2017-04-26 12:03:46,2017-08-11 10:00:34,2021,9,106.0,43,12.9,Norway,162,2,True,True,106.0
C7349,UPGRADE,2022-01-01,MAX,119,Female,25-34,Norway,Organic Search,prd_2,2017-04-26 12:03:46,2017-08-11 10:00:34,2022,1,106.0,119,35.699999999999996,Norway,162,2,True,True,106.0
C7350,initial,2022-12-01,BASIC,53,Female,35-44,Sweden,Organic Search,prd_1,2017-04-26 12:04:36,,2022,12,,53,15.899999999999999,Sweden,53,1,False,False,
C7351,initial,2020-11-01,PRO,65,Male,35-44,Sweden,TV,prd_2,2017-04-26 12:09:57,2019-04-08 17:14:37,2020,11,712.0,65,19.5,Sweden,283,3,True,True,712.0
C7351,UPGRADE,2021-02-01,MAX,109,Male,35-44,Sweden,TV,prd_2,2017-04-26 12:09:57,2019-04-08 17:14:37,2021,2,712.0,109,32.699999999999996,Sweden,283,3,True,True,712.0
C7351,CHURN,2021-10-01,MAX,109,Male,35-44,Sweden,TV,prd_2,2017-04-26 12:09:57,2019-04-08 17:14:37,2021,10,712.0,109,32.699999999999996,Sweden,283,3,True,True,712.0
C7352,initial,2021-03-01,MAX,109,Other,55-65,Sweden,Paid Search,prd_1,2017-04-26 12:13:04,,2021,3,,109,32.699999999999996,Sweden,194,2,True,False,
C7352,REDUCTION,2022-11-01,PRO,85,Other,55-65,Sweden,Paid Search,prd_1,2017-04-26 12:13:04,,2022,11,,85,25.5,Sweden,194,2,True,False,
C7353,initial,2022-05-01,PRO,85,Female,25-34,Finland,Organic Search,prd_1,2017-04-26 12:19:35,,2022,5,,85,25.5,Finland,85,1,False,False,
C7354,initial,2020-01-01,PRO,65,Female,35-44,Norway,Organic Search,prd_2,2017-04-26 12:21:59,,2020,1,,65,19.5,Norway,174,2,True,False,
C7354,UPGRADE,2021-07-01,MAX,109,Female,35-44,Norway,Organic Search,prd_2,2017-04-26 12:21:59,,2021,7,,109,32.699999999999996,Norway,174,2,True,False,
C7355,initial,2021-01-01,BASIC,43,Male,18-24,Finland,Google Ads,prd_1,2017-04-26 12:24:12,2021-03-27 19:01:41,2021,1,1431.0,43,12.9,Finland,43,1,False,True,1431.0
C7356,initial,2021-08-01,PRO,75,Male,45-54,Sweden,Organic Search,prd_2,2017-04-26 12:28:10,2018-10-30 10:07:57,2021,8,551.0,75,22.5,Sweden,128,2,True,True,551.0
C7356,REDUCTION,2022-06-01,BASIC,53,Male,45-54,Sweden,Organic Search,prd_2,2017-04-26 12:28:10,2018-10-30 10:07:57,2022,6,551.0,53,15.899999999999999,Sweden,128,2,True,True,551.0
C7357,initial,2022-12-01,PRO,85,Female,45-54,Norway,facebook,prd_1,2017-04-26 12:35:21,,2022,12,,85,25.5,Norway,85,1,False,False,
C7358,initial,2022-11-01,BASIC,53,Male,18-24,Sweden,facebook,prd_1,2017-04-26 12:37:03,,2022,11,,53,15.899999999999999,Sweden,53,1,False,False,
C7359,initial,2022-07-01,BASIC,53,Male,18-24,Denmark,Unknown,prd_1,2017-04-26 12:40:54,,2022,7,,53,15.899999999999999,Denmark,53,1,False,False,
C7360,initial,2022-07-01,BASIC,53,Female,18-24,Sweden,facebook,prd_2,2017-04-26 12:41:24,,2022,7,,53,15.899999999999999,Sweden,53,1,False,False,
C7361,initial,2021-06-01,BASIC,43,Male,25-34,Sweden,Paid Search,prd_1,2017-04-26 12:42:07,,2021,6,,43,12.9,Sweden,161,3,True,False,
C7361,UPGRADE,2021-12-01,PRO,75,Male,25-34,Sweden,Paid Search,prd_1,2017-04-26 12:42:07,,2021,12,,75,22.5,Sweden,161,3,True,False,
C7361,CHURN,2021-12-01,BASIC,43,Male,25-34,Sweden,Paid Search,prd_1,2017-04-26 12:42:07,,2021,12,,43,12.9,Sweden,161,3,True,False,
C7362,initial,2022-05-01,MAX,119,Other,45-54,Sweden,Paid Search,prd_1,2017-04-26 12:43:54,,2022,5,,119,35.699999999999996,Sweden,119,1,False,False,
C7363,initial,2020-09-01,BASIC,33,Female,45-54,Sweden,facebook,prd_2,2017-04-26 12:59:05,2021-07-30 17:00:30,2020,9,1556.0,33,9.9,Sweden,142,2,True,True,1556.0
C7363,UPGRADE,2021-06-01,MAX,109,Female,45-54,Sweden,facebook,prd_2,2017-04-26 12:59:05,2021-07-30 17:00:30,2021,6,1556.0,109,32.699999999999996,Sweden,142,2,True,True,1556.0
C7364,initial,2021-09-01,PRO,75,Female,55-65,Denmark,Google Ads,prd_1,2017-04-26 13:10:23,,2021,9,,75,22.5,Denmark,194,2,True,False,
C7364,UPGRADE,2022-02-01,MAX,119,Female,55-65,Denmark,Google Ads,prd_1,2017-04-26 13:10:23,,2022,2,,119,35.699999999999996,Denmark,194,2,True,False,
C7365,initial,2022-08-01,PRO,85,Female,45-54,Finland,Organic Search,prd_2,2017-04-26 13:14:26,,2022,8,,85,25.5,Finland,85,1,False,False,
C7366,initial,2022-12-01,BASIC,53,Female,55-65,Norway,Unknown,prd_1,2017-04-26 13:17:03,,2022,12,,53,15.899999999999999,Norway,53,1,False,False,
C7367,initial,2022-08-01,MAX,119,Male,35-44,Norway,Google Ads,prd_1,2017-04-26 13:20:14,,2022,8,,119,35.699999999999996,Norway,119,1,False,False,
C7368,initial,2021-06-01,BASIC,43,Other,45-54,Norway,Paid Search,prd_1,2017-04-26 13:27:24,2020-05-13 10:53:35,2021,6,1112.0,43,12.9,Norway,162,2,True,True,1112.0
C7368,UPGRADE,2022-10-01,MAX,119,Other,45-54,Norway,Paid Search,prd_1,2017-04-26 13:27:24,2020-05-13 10:53:35,2022,10,1112.0,119,35.699999999999996,Norway,162,2,True,True,1112.0
C7369,initial,2020-02-01,MAX,99,Female,25-34,Norway,Google Ads,prd_1,2017-04-26 13:29:02,,2020,2,,99,29.7,Norway,132,2,True,False,
C7369,REDUCTION,2020-09-01,BASIC,33,Female,25-34,Norway,Google Ads,prd_1,2017-04-26 13:29:02,,2020,9,,33,9.9,Norway,132,2,True,False,
C7370,initial,2020-09-01,PRO,65,Female,35-44,Norway,Google Ads,prd_2,2017-04-26 14:17:28,2020-04-19 11:06:22,2020,9,1088.0,65,19.5,Norway,98,2,True,True,1088.0
C7370,REDUCTION,2020-11-01,BASIC,33,Female,35-44,Norway,Google Ads,prd_2,2017-04-26 14:17:28,2020-04-19 11:06:22,2020,11,1088.0,33,9.9,Norway,98,2,True,True,1088.0
C7371,initial,2021-05-01,BASIC,43,Male,25-34,Denmark,facebook,prd_2,2017-04-26 14:22:59,,2021,5,,43,12.9,Denmark,152,2,True,False,
C7371,UPGRADE,2021-08-01,MAX,109,Male,25-34,Denmark,facebook,prd_2,2017-04-26 14:22:59,,2021,8,,109,32.699999999999996,Denmark,152,2,True,False,
C7372,initial,2022-12-01,MAX,119,Female,45-54,Sweden,facebook,prd_2,2017-04-26 14:25:45,2019-12-11 09:38:36,2022,12,958.0,119,35.699999999999996,Sweden,119,1,False,True,958.0
C7373,initial,2022-03-01,PRO,85,Female,25-34,Sweden,Paid Search,prd_1,2017-04-26 14:32:05,2019-06-12 14:52:27,2022,3,777.0,85,25.5,Sweden,85,1,False,True,777.0
C7374,initial,2020-06-01,BASIC,33,Female,55-65,Norway,Google Ads,prd_1,2017-04-26 14:37:27,,2020,6,,33,9.9,Norway,118,2,True,False,
C7374,UPGRADE,2022-10-01,PRO,85,Female,55-65,Norway,Google Ads,prd_1,2017-04-26 14:37:27,,2022,10,,85,25.5,Norway,118,2,True,False,
C7375,initial,2022-01-01,BASIC,53,Female,25-34,Sweden,Unknown,prd_1,2017-04-26 14:49:40,,2022,1,,53,15.899999999999999,Sweden,53,1,False,False,
C7376,initial,2020-02-01,MAX,99,Female,25-34,Norway,Display,prd_2,2017-04-27 08:38:39,,2020,2,,99,29.7,Norway,174,2,True,False,
C7376,REDUCTION,2021-02-01,PRO,75,Female,25-34,Norway,Display,prd_2,2017-04-27 08:38:39,,2021,2,,75,22.5,Norway,174,2,True,False,
C7377,initial,2021-03-01,BASIC,43,Male,25-34,Denmark,facebook,prd_1,2017-04-27 08:52:36,2018-08-04 15:16:36,2021,3,464.0,43,12.9,Denmark,195,3,True,True,464.0
C7377,UPGRADE,2021-08-01,MAX,109,Male,25-34,Denmark,facebook,prd_1,2017-04-27 08:52:36,2018-08-04 15:16:36,2021,8,464.0,109,32.699999999999996,Denmark,195,3,True,True,464.0
C7377,CHURN,2021-12-01,BASIC,43,Male,25-34,Denmark,facebook,prd_1,2017-04-27 08:52:36,2018-08-04 15:16:36,2021,12,464.0,43,12.9,Denmark,195,3,True,True,464.0
C7378,initial,2022-06-01,PRO,85,Female,35-44,Sweden,Paid Search,prd_1,2017-04-27 08:52:37,2018-07-07 13:34:41,2022,6,436.0,85,25.5,Sweden,204,2,True,True,436.0
C7378,UPGRADE,2022-10-01,MAX,119,Female,35-44,Sweden,Paid Search,prd_1,2017-04-27 08:52:37,2018-07-07 13:34:41,2022,10,436.0,119,35.699999999999996,Sweden,204,2,True,True,436.0
C7379,initial,2021-07-01,PRO,75,Female,45-54,Finland,Bing,prd_1,2017-04-27 09:14:12,2017-10-08 17:08:40,2021,7,164.0,75,22.5,Finland,150,2,True,True,164.0
C7379,CHURN,2021-10-01,PRO,75,Female,45-54,Finland,Bing,prd_1,2017-04-27 09:14:12,2017-10-08 17:08:40,2021,10,164.0,75,22.5,Finland,150,2,True,True,164.0
C7380,initial,2022-02-01,BASIC,53,Female,55-65,Finland,Google Ads,prd_1,2017-04-27 09:17:24,2020-01-06 11:54:16,2022,2,984.0,53,15.899999999999999,Finland,53,1,False,True,984.0
C7381,initial,2021-11-01,PRO,75,Male,35-44,Finland,Unknown,prd_1,2017-04-27 09:26:14,,2021,11,,75,22.5,Finland,398,4,True,False,
C7381,UPGRADE,2022-02-01,MAX,119,Male,35-44,Finland,Unknown,prd_1,2017-04-27 09:26:14,,2022,2,,119,35.699999999999996,Finland,398,4,True,False,
C7381,CHURN,2022-09-01,MAX,119,Male,35-44,Finland,Unknown,prd_1,2017-04-27 09:26:14,,2022,9,,119,35.699999999999996,Finland,398,4,True,False,
C7381,CHURN,2022-10-01,PRO,85,Male,35-44,Finland,Unknown,prd_1,2017-04-27 09:26:14,,2022,10,,85,25.5,Finland,398,4,True,False,
C7382,initial,2020-10-01,BASIC,33,Other,55-65,Sweden,Organic Search,prd_1,2017-04-27 09:46:26,,2020,10,,33,9.9,Sweden,33,1,False,False,
C7383,initial,2022-07-01,BASIC,53,Male,45-54,Sweden,Google Ads,prd_2,2017-04-27 09:57:41,,2022,7,,53,15.899999999999999,Sweden,53,1,False,False,
C7384,initial,2022-09-01,PRO,85,Male,18-24,Norway,Organic Search,prd_1,2017-04-27 09:59:16,,2022,9,,85,25.5,Norway,85,1,False,False,
C7385,initial,2020-07-01,BASIC,33,Female,18-24,Sweden,facebook,prd_1,2017-04-27 10:27:32,2018-04-21 13:54:41,2020,7,359.0,33,9.9,Sweden,108,2,True,True,359.0
C7385,UPGRADE,2021-09-01,PRO,75,Female,18-24,Sweden,facebook,prd_1,2017-04-27 10:27:32,2018-04-21 13:54:41,2021,9,359.0,75,22.5,Sweden,108,2,True,True,359.0
