customer_id,subscription_duration,revenue,profit,ltv,total_transactions,is_returning_customer,age,year,month,transaction_type_REDUCTION,transaction_type_UPGRADE,transaction_type_initial,subscription_type_MAX,subscription_type_PRO,customer_gender_Male,customer_gender_Other,customer_country_Finland,customer_country_Norway,customer_country_Sweden,referral_type_Display,referral_type_Google Ads,referral_type_Organic Search,referral_type_Paid Search,referral_type_TV,referral_type_Unknown,referral_type_facebook,product_prd_2,churn_status_True,status_Inactive
C8661,1154.0,109,32.7,152.0,2,True,29,2021,10,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C4464,844.5,75,22.5,75.0,1,False,49,2021,10,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
C10212,844.5,43,12.9,118.0,2,True,39,2021,10,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
C5776,1116.0,75,22.5,249.0,3,True,49,2021,10,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False
C9209,844.5,75,22.5,128.0,2,True,39,2021,10,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
C4405,1434.0,75,22.5,259.0,3,True,39,2021,10,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
C6177,844.5,75,22.5,75.0,1,False,29,2021,10,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
C8596,844.5,109,32.7,162.0,2,True,49,2021,10,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C4420,677.0,75,22.5,140.0,2,True,49,2021,10,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False
C10159,862.0,43,12.9,118.0,2,True,29,2021,10,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
C5392,844.5,75,22.5,150.0,2,True,39,2021,10,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C10158,844.5,109,32.7,109.0,1,False,21,2021,10,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
C10207,844.5,75,22.5,239.0,3,True,29,2021,10,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
C5388,844.5,109,32.7,109.0,1,False,60,2021,10,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
C5538,1008.0,75,22.5,160.0,2,True,39,2021,10,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
C5020,453.0,109,32.7,174.0,2,True,21,2021,10,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
C8679,844.5,43,12.9,142.0,2,True,21,2021,10,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
C5416,844.5,43,12.9,161.0,3,True,49,2021,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
C2724,844.5,75,22.5,128.0,2,True,60,2021,10,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
C4432,844.5,43,12.9,128.0,2,True,29,2021,10,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
C9221,844.5,109,32.7,283.0,3,True,21,2021,10,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
C8234,844.5,75,22.5,171.0,3,True,29,2021,10,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C9014,844.5,109,32.7,293.0,3,True,60,2021,10,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C8680,844.5,75,22.5,193.0,3,True,60,2021,10,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C8667,844.5,75,22.5,184.0,2,True,39,2021,10,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C9214,844.5,75,22.5,184.0,2,True,21,2021,10,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C2928,844.5,75,22.5,128.0,2,True,49,2021,10,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C8410,844.5,109,32.7,109.0,1,False,29,2021,10,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
C4399,844.5,43,12.9,171.0,3,True,60,2021,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
C4818,844.5,75,22.5,259.0,3,True,21,2021,10,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
C5342,844.5,43,12.9,162.0,2,True,60,2021,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
C5722,1391.0,43,12.9,96.0,2,True,29,2021,10,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
C5799,844.5,109,32.7,228.0,2,True,49,2021,10,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C8428,844.5,109,32.7,142.0,2,True,21,2021,10,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C9039,536.0,75,22.5,194.0,2,True,29,2021,10,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
C8656,844.5,75,22.5,150.0,2,True,60,2021,10,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C4507,489.0,109,32.7,174.0,2,True,49,2021,10,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
C4368,1038.0,109,32.7,249.0,3,True,21,2021,10,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
C5719,844.5,43,12.9,96.0,2,True,29,2021,10,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
C5126,844.5,43,12.9,185.0,3,True,29,2021,10,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
C2649,844.5,75,22.5,183.0,3,True,29,2021,10,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
C6064,844.5,43,12.9,43.0,1,False,21,2021,10,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
C9267,844.5,43,12.9,43.0,1,False,60,2021,10,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
C5812,1004.0,75,22.5,75.0,1,False,60,2021,10,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
C8706,844.5,75,22.5,140.0,2,True,60,2021,10,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
C4759,844.5,43,12.9,152.0,2,True,39,2021,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
C5345,438.0,43,12.9,86.0,2,True,21,2021,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
C4383,844.5,43,12.9,96.0,2,True,29,2021,10,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C5129,844.5,75,22.5,128.0,2,True,49,2021,10,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C8688,844.5,109,32.7,109.0,1,False,49,2021,10,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
C6200,844.5,43,12.9,43.0,1,False,21,2021,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
C8691,774.0,43,12.9,213.0,3,True,21,2021,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
C5185,844.5,43,12.9,152.0,2,True,60,2021,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
C9242,1428.0,43,12.9,171.0,3,True,39,2021,10,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
C6105,844.5,43,12.9,128.0,2,True,49,2021,10,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C9204,844.5,43,12.9,43.0,1,False,29,2021,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
C2934,844.5,109,32.7,174.0,2,True,49,2021,10,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
C8781,844.5,43,12.9,142.0,2,True,21,2021,10,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C9203,844.5,43,12.9,118.0,2,True,21,2021,10,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
C6098,1256.0,75,22.5,140.0,2,True,39,2021,10,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
C4765,1347.0,43,12.9,43.0,1,False,60,2021,10,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True
C9201,844.5,109,32.7,271.0,3,True,21,2021,10,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
C10142,1557.0,43,12.9,43.0,1,False,60,2021,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True
C5421,722.0,75,22.5,194.0,2,True,39,2021,10,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
C2874,844.5,75,22.5,184.0,2,True,21,2021,10,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C6207,1484.0,109,32.7,142.0,2,True,49,2021,10,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C8970,844.5,75,22.5,75.0,1,False,60,2021,10,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
C8165,584.0,75,22.5,183.0,3,True,21,2021,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
C6409,177.0,109,32.7,109.0,1,False,21,2021,10,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
C5931,844.5,109,32.7,259.0,3,True,21,2021,10,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
C8104,62.0,75,22.5,160.0,2,True,29,2021,10,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
C5931,844.5,75,22.5,259.0,3,True,21,2021,10,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
C10070,876.0,75,22.5,174.0,2,True,39,2021,10,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
C9355,844.5,43,12.9,171.0,3,True,29,2021,10,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C4921,844.5,43,12.9,43.0,1,False,49,2021,10,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
C9147,844.5,43,12.9,43.0,1,False,60,2021,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
C10071,844.5,43,12.9,162.0,2,True,49,2021,10,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
C8949,844.5,109,32.7,142.0,2,True,60,2021,10,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C9119,1213.0,43,12.9,43.0,1,False,21,2021,10,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
C8914,1246.0,75,22.5,108.0,2,True,21,2021,10,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
C8108,844.5,109,32.7,273.0,3,True,29,2021,10,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
C8353,1384.0,43,12.9,86.0,2,True,49,2021,10,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
C5941,425.0,75,22.5,174.0,2,True,49,2021,10,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
C2964,1234.0,75,22.5,184.0,2,True,29,2021,10,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
C6397,844.5,43,12.9,175.0,3,True,21,2021,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
C10228,1405.0,109,32.7,184.0,2,True,21,2021,10,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False
C4969,1737.0,109,32.7,298.0,4,True,29,2021,10,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
C8115,844.5,75,22.5,173.0,3,True,39,2021,10,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
C4207,844.5,75,22.5,160.0,2,True,60,2021,10,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
C5943,844.5,109,32.7,174.0,2,True,60,2021,10,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C4209,102.0,43,12.9,152.0,2,True,21,2021,10,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
C5947,844.5,109,32.7,283.0,3,True,60,2021,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C4698,844.5,75,22.5,161.0,3,True,49,2021,10,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C9127,844.5,109,32.7,298.0,5,True,21,2021,10,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C5083,192.0,43,12.9,118.0,2,True,49,2021,10,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
C5085,1466.0,43,12.9,86.0,2,True,21,2021,10,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
C8839,844.5,43,12.9,76.0,2,True,39,2021,10,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
C2962,1366.0,75,22.5,128.0,2,True,49,2021,10,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
C4174,47.0,43,12.9,205.0,3,True,49,2021,10,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
C4705,844.5,43,12.9,181.0,3,True,21,2021,10,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
C5634,844.5,75,22.5,128.0,2,True,21,2021,10,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C9366,425.0,75,22.5,128.0,2,True,39,2021,10,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
C4947,1198.0,75,22.5,128.0,2,True,29,2021,10,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
C2699,149.0,43,12.9,142.0,2,True,39,2021,10,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C8739,1642.0,43,12.9,161.0,3,True,60,2021,10,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
C4664,844.5,43,12.9,118.0,2,True,21,2021,10,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
C4943,149.0,43,12.9,142.0,2,True,39,2021,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
C9389,844.5,43,12.9,86.0,2,True,60,2021,10,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
C5487,844.5,109,32.7,195.0,3,True,21,2021,10,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
C8740,744.0,109,32.7,293.0,3,True,39,2021,10,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False
C8376,539.0,43,12.9,171.0,3,True,49,2021,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
C5265,844.5,43,12.9,86.0,2,True,29,2021,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
C4934,844.5,43,12.9,86.0,2,True,29,2021,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
C2895,844.5,109,32.7,298.0,4,True,21,2021,10,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C5263,844.5,75,22.5,194.0,2,True,49,2021,10,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
C6448,1025.0,75,22.5,128.0,2,True,39,2021,10,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
C4651,844.5,43,12.9,86.0,2,True,39,2021,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
C2858,844.0,109,32.7,271.0,3,True,39,2021,10,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
C2799,844.5,75,22.5,194.0,2,True,29,2021,10,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C5261,473.0,43,12.9,43.0,1,False,29,2021,10,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True
C4928,1758.0,75,22.5,203.0,3,True,39,2021,10,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
C4649,401.0,43,12.9,96.0,2,True,21,2021,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
C4648,1507.0,75,22.5,75.0,1,False,49,2021,10,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True
C8384,280.0,109,32.7,162.0,2,True,60,2021,10,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C5259,844.5,109,32.7,195.0,3,True,29,2021,10,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
C8362,844.5,109,32.7,298.0,4,True,21,2021,10,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
C4952,231.0,75,22.5,269.0,3,True,60,2021,10,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
C9370,834.0,75,22.5,181.0,3,True,21,2021,10,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False
C9368,844.5,109,32.7,184.0,2,True,39,2021,10,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
C4634,62.0,75,22.5,75.0,1,False,60,2021,10,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True
C5066,1701.0,75,22.5,75.0,1,False,21,2021,10,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True
C9085,1242.0,75,22.5,150.0,2,True,21,2021,10,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
C8120,1601.0,75,22.5,239.0,3,True,49,2021,10,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
C2877,1302.0,43,12.9,171.0,3,True,29,2021,10,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
C6357,844.5,43,12.9,86.0,2,True,21,2021,10,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
C4234,844.5,109,32.7,269.0,3,True,60,2021,10,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
C5057,844.5,75,22.5,75.0,1,False,60,2021,10,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
C8562,844.5,43,12.9,96.0,2,True,21,2021,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
C5976,844.5,43,12.9,181.0,3,True,21,2021,10,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
C5657,844.5,43,12.9,128.0,2,True,29,2021,10,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C8966,1049.0,43,12.9,215.0,3,True,21,2021,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
C8409,844.5,43,12.9,43.0,1,False,39,2021,10,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
C8838,844.5,109,32.7,152.0,2,True,21,2021,10,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
C8406,844.5,75,22.5,75.0,1,False,29,2021,10,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
C5979,844.5,75,22.5,249.0,3,True,21,2021,10,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C4586,844.5,75,22.5,184.0,2,True,49,2021,10,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C8125,874.0,75,22.5,184.0,2,True,60,2021,10,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
C9068,1539.0,43,12.9,96.0,2,True,60,2021,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
C5585,844.5,75,22.5,160.0,2,True,60,2021,10,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C10203,72.0,109,32.7,162.0,2,True,60,2021,10,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
C4971,321.0,109,32.7,298.0,4,True,21,2021,10,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
C4230,725.0,109,32.7,109.0,1,False,49,2021,10,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
C5979,844.5,109,32.7,249.0,3,True,21,2021,10,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C10065,901.0,75,22.5,128.0,2,True,39,2021,10,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
C4644,1173.0,109,32.7,142.0,2,True,60,2021,11,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
C7754,844.5,109,32.7,142.0,2,True,39,2021,11,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C6876,844.5,75,22.5,194.0,2,True,39,2021,11,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C8269,949.0,43,12.9,43.0,1,False,21,2021,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True
C8272,844.5,109,32.7,162.0,2,True,21,2021,11,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C9112,844.5,109,32.7,269.0,3,True,21,2021,11,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
C9021,844.5,43,12.9,96.0,2,True,21,2021,11,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
C3693,844.5,109,32.7,109.0,1,False,39,2021,11,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
C5886,844.5,43,12.9,181.0,3,True,60,2021,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C3238,844.5,75,22.5,75.0,1,False,21,2021,11,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
C3531,844.5,75,22.5,194.0,2,True,29,2021,11,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C9110,844.5,109,32.7,174.0,2,True,29,2021,11,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
C5981,844.5,109,32.7,298.0,3,True,21,2021,11,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
C4784,844.5,43,12.9,118.0,2,True,21,2021,11,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C6894,844.5,109,32.7,283.0,3,True,39,2021,11,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C6944,1321.0,109,32.7,162.0,2,True,21,2021,11,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C3829,844.5,43,12.9,96.0,2,True,21,2021,11,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
C2519,844.5,75,22.5,184.0,2,True,60,2021,11,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
C7910,1176.0,75,22.5,150.0,2,True,60,2021,11,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
C2721,200.0,109,32.7,194.0,2,True,29,2021,11,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
C9731,844.5,109,32.7,162.0,2,True,60,2021,11,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
C10151,844.5,43,12.9,43.0,1,False,29,2021,11,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
C3810,831.0,75,22.5,128.0,2,True,29,2021,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
C9582,37.0,43,12.9,96.0,2,True,21,2021,11,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
C2777,1705.0,75,22.5,140.0,2,True,39,2021,11,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
C9652,844.5,75,22.5,249.0,3,True,60,2021,11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
C3028,75.0,109,32.7,162.0,2,True,39,2021,11,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
C9580,1523.0,75,22.5,108.0,2,True,60,2021,11,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False
C4633,844.5,75,22.5,75.0,1,False,39,2021,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
C6096,844.5,43,12.9,43.0,1,False,21,2021,11,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
C3596,844.5,75,22.5,174.0,2,True,29,2021,11,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C4479,844.5,43,12.9,289.0,5,True,21,2021,11,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
C9654,844.5,43,12.9,108.0,2,True,29,2021,11,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C3239,1493.0,75,22.5,128.0,2,True,49,2021,11,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C9677,844.5,109,32.7,261.0,3,True,29,2021,11,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
C2673,534.0,43,12.9,128.0,2,True,29,2021,11,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
C2900,1044.0,109,32.7,269.0,3,True,21,2021,11,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
C4772,1533.0,43,12.9,128.0,2,True,49,2021,11,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
C9883,1097.0,43,12.9,86.0,2,True,21,2021,11,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
C6760,844.5,109,32.7,109.0,1,False,29,2021,11,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
C3535,844.5,75,22.5,140.0,2,True,49,2021,11,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C2672,844.5,109,32.7,142.0,2,True,21,2021,11,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
C9027,16.0,75,22.5,128.0,2,True,39,2021,11,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
C6759,1641.0,109,32.7,271.0,3,True,60,2021,11,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
